track_id,title,artist,rank,preview
3310388531,Time To Move,Tony Romera,658607,"https://cdnt-preview.dzcdn.net/api/1/1/2/7/a/0/27a59e5de70743059a56036edd9b052a.mp3?hdnea=exp=1750683289~acl=/api/1/1/2/7/a/0/27a59e5de70743059a56036edd9b052a.mp3*~data=user_id=0,application_id=42~hmac=a3481347e162c68c5cbd090bcb1abb1267b20f43c5ed4ffbb22d6f13f72a0979"
56295281,Daddy Cool,Boney M.,654998,"https://cdnt-preview.dzcdn.net/api/1/1/1/f/2/0/1f2ba400fff0f3aff34b0456744bab66.mp3?hdnea=exp=1750683288~acl=/api/1/1/1/f/2/0/1f2ba400fff0f3aff34b0456744bab66.mp3*~data=user_id=0,application_id=42~hmac=3368cb2976d536093859d4bd8d73e5a3e1fcfe75f4d802fd2b217e00e74a1689"
3364851531,Slow Burner,Interplanetary Criminal,652025,"https://cdnt-preview.dzcdn.net/api/1/1/7/6/7/0/7675b3a11b8d2709e9189997ae599681.mp3?hdnea=exp=1750683289~acl=/api/1/1/7/6/7/0/7675b3a11b8d2709e9189997ae599681.mp3*~data=user_id=0,application_id=42~hmac=c40aa1a36c364992ef4a7a1b6aa554a7c3b03415af9c198c61781864e79ebd68"
3209481901,Only You,Oden & Fatzo,650040,"https://cdnt-preview.dzcdn.net/api/1/1/6/e/5/0/6e5b996c7377f14c25a05d6843a52a2f.mp3?hdnea=exp=1750683291~acl=/api/1/1/6/e/5/0/6e5b996c7377f14c25a05d6843a52a2f.mp3*~data=user_id=0,application_id=42~hmac=bd9f281ca5c0f06a8cb74f8d5025d98f24bdfe6e82aa3878f44b336cee8701cd"
7157481,In the Navy (Original Version 1979),Village People,649311,"https://cdnt-preview.dzcdn.net/api/1/1/2/0/7/0/20772366c229e50115dffd749ddea821.mp3?hdnea=exp=1750683288~acl=/api/1/1/2/0/7/0/20772366c229e50115dffd749ddea821.mp3*~data=user_id=0,application_id=42~hmac=a3e1fddc9132fcb85566a68d4c36f909ee0143cf1b814929a90aa88c2b2be285"
3370628301,No One Should Walk Alone,NTO,643689,"https://cdnt-preview.dzcdn.net/api/1/1/b/c/d/0/bcd6218a060d27e784761dd78c1a72d9.mp3?hdnea=exp=1750683288~acl=/api/1/1/b/c/d/0/bcd6218a060d27e784761dd78c1a72d9.mp3*~data=user_id=0,application_id=42~hmac=e406ee2f0a419059a37660db5339bcca3534d14649dc2ca8540baa2ed79d43a5"
2288314,Never Knew Love Like This Before,Stephanie Mills,643525,"https://cdnt-preview.dzcdn.net/api/1/1/1/7/a/0/17a87912b76550c771ca8be417b987ba.mp3?hdnea=exp=1750683288~acl=/api/1/1/1/7/a/0/17a87912b76550c771ca8be417b987ba.mp3*~data=user_id=0,application_id=42~hmac=a0a5e339c78ecb9d79e1a36b0c1d61b355fed99f09fed273203e4b47bc663905"
3345287311,Appetite,Chris Lorenzo,638467,"https://cdnt-preview.dzcdn.net/api/1/1/5/b/3/0/5b3f3513382344ecba2d6345af8e4851.mp3?hdnea=exp=1750683289~acl=/api/1/1/5/b/3/0/5b3f3513382344ecba2d6345af8e4851.mp3*~data=user_id=0,application_id=42~hmac=5ac55ae58bf4420a247acf1dfb6e2094ebfb3d647cd24a8b21eb13dd90227995"
3248956281,Nothing Better Than Music,Blackchild (ITA),636649,"https://cdnt-preview.dzcdn.net/api/1/1/c/c/9/0/cc9d3524f040d7edeabd9032f25a67a5.mp3?hdnea=exp=1750683291~acl=/api/1/1/c/c/9/0/cc9d3524f040d7edeabd9032f25a67a5.mp3*~data=user_id=0,application_id=42~hmac=2b14003cd27fcd56321039f9bf1842f6aec6896567afc7178207c08296b3cf82"
10370275,Knock On Wood,Amii Stewart,635835,"https://cdnt-preview.dzcdn.net/api/1/1/4/0/0/0/400d91ee3bb81b9c811dbb5af3743918.mp3?hdnea=exp=1750683288~acl=/api/1/1/4/0/0/0/400d91ee3bb81b9c811dbb5af3743918.mp3*~data=user_id=0,application_id=42~hmac=c82c6e7e8cd21b8ced845554d03621694f42d1f3c7750b8c7815288042d2f828"
636403,Mamma Maria,Ricchi E Poveri,629488,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/c/0/2cc73ce1f1f93c0dacc34969ac30b6a8.mp3?hdnea=exp=1750683290~acl=/api/1/1/2/c/c/0/2cc73ce1f1f93c0dacc34969ac30b6a8.mp3*~data=user_id=0,application_id=42~hmac=29e4325d63e51cc30da0596fba3e8068f60e63ca8c0733fa7ed6a000fe08157f"
3314282221,BANG BANG,PAWSA,628377,"https://cdnt-preview.dzcdn.net/api/1/1/a/e/b/0/aeb17ce1562d2fea064d73dcb6d7709f.mp3?hdnea=exp=1750683289~acl=/api/1/1/a/e/b/0/aeb17ce1562d2fea064d73dcb6d7709f.mp3*~data=user_id=0,application_id=42~hmac=8743d99f3dc4c6462c4a8f7b680e64e4d281c31abe32579e294296c5197c45f2"
88640729,Fotonovela,Ivan,626497,"https://cdnt-preview.dzcdn.net/api/1/1/6/a/a/0/6aa5a1fd66c76869630297f1dc8ffe86.mp3?hdnea=exp=1750683290~acl=/api/1/1/6/a/a/0/6aa5a1fd66c76869630297f1dc8ffe86.mp3*~data=user_id=0,application_id=42~hmac=db8c1e751ad695871cd023bde56af26b1715288499b222c520420076adf162f0"
4209626,Holiday,Madonna,620954,"https://cdnt-preview.dzcdn.net/api/1/1/7/7/8/0/7781ab3030e1b992a4291ea28a742bcb.mp3?hdnea=exp=1750683288~acl=/api/1/1/7/7/8/0/7781ab3030e1b992a4291ea28a742bcb.mp3*~data=user_id=0,application_id=42~hmac=f18118dad1901ef669db2efe1fd9187dd1681113c7d80641d8df6a2e9d2e10bc"
3310677451,Ça Va Aller,Folamour,620342,"https://cdnt-preview.dzcdn.net/api/1/1/d/9/e/0/d9e57e48483b841223c8d0ee86f6ebe2.mp3?hdnea=exp=1750683289~acl=/api/1/1/d/9/e/0/d9e57e48483b841223c8d0ee86f6ebe2.mp3*~data=user_id=0,application_id=42~hmac=23a28646e627b606726380559352dc334ee29beab2838fcba8636085fb797fe5"
3298254661,Get High With You,Butch,620293,"https://cdnt-preview.dzcdn.net/api/1/1/4/0/e/0/40e6834f777fa8433de6be800e79bb04.mp3?hdnea=exp=1750683291~acl=/api/1/1/4/0/e/0/40e6834f777fa8433de6be800e79bb04.mp3*~data=user_id=0,application_id=42~hmac=f4bf9cb48b51b20afef33c322414b2f1cf5259a061c66762f80be4896138c649"
8081939,Car Wash (Single Version),Rose Royce,617794,"https://cdnt-preview.dzcdn.net/api/1/1/4/9/3/0/493754c156cf829ebdd3b0f905bfbbbd.mp3?hdnea=exp=1750683288~acl=/api/1/1/4/9/3/0/493754c156cf829ebdd3b0f905bfbbbd.mp3*~data=user_id=0,application_id=42~hmac=951ffc9ded28e2956b18a05ced4faa0818d1a36e10c7aeeaf813637fa6698dce"
3239149411,Love is Gonna Save Us,ARTBAT,610363,"https://cdnt-preview.dzcdn.net/api/1/1/9/c/a/0/9ca066f681e398c3e21efb802437c36b.mp3?hdnea=exp=1750683288~acl=/api/1/1/9/c/a/0/9ca066f681e398c3e21efb802437c36b.mp3*~data=user_id=0,application_id=42~hmac=0f142edcf424269436b654ea5fbf3e5302aa710726315c44650b54763cf9d078"
3293342831,Toxic,Chris Lake,609130,"https://cdnt-preview.dzcdn.net/api/1/1/f/3/e/0/f3eb87b11b5abf22b5e0b7c2fa3d7afd.mp3?hdnea=exp=1750683289~acl=/api/1/1/f/3/e/0/f3eb87b11b5abf22b5e0b7c2fa3d7afd.mp3*~data=user_id=0,application_id=42~hmac=39e1bf34f9d520bd29e95e67f3fd6fc064ce4a4e99c2149b1300a31dcfef70d1"
3296376,I Love You More (Remastered),René & Angela,605956,"https://cdnt-preview.dzcdn.net/api/1/1/2/8/b/0/28ba7ae7a5d105ca3f0c5af40fae2ca7.mp3?hdnea=exp=1750683288~acl=/api/1/1/2/8/b/0/28ba7ae7a5d105ca3f0c5af40fae2ca7.mp3*~data=user_id=0,application_id=42~hmac=af6a11cce2585196ecf67182b45f28356fd65bab56c70d0d868fb2f3f58c1944"
